Road Alignment,Land Use,Relation to Junction,Road Surface,Traffic Control Device,Required Number of Vehicles (Actor),Required Number of Vehicles (NV),Ego Vehicle,Actor,Day,Weather,Lightning,Radar Range,Radar Capability,LIDAR Range,LIDAR Capability,Camera Range,Camera Capability,Camera Accuracy,GPS Capability,SENSOR
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark Light,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dark,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Pedestrian,Weekend,Adverse,Dawn/Dusk,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Daylight,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark Light,0,1,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,0,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,0,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,0,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,1,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,1,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,1,1,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,0,0,1,1,1,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,1,0,0,0,0,0,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,1,0,0,0,0,1,1,1
Straight,Rural,Others,Dry,No Traffic Controls,Acrot: 0,NV: n,Unspecified Action,Cycle,Week,Clear,Dark,0,1,0,0,0,1,0,1,1
